gene	importance
Ctsd	0.03959386393174007
Gfap	0.03142595846130671
Cst7	0.029178627813137622
B2m	0.020267608333147894
Trem2	0.01868828050854296
Tyrobp	0.017549040425776874
Hexb	0.01643232739487678
Apoe	0.013080352438773216
Ctss	0.012625739484620072
Ctsb	0.01257882898472465
Mobp	0.011339182970665506
Mbp	0.009938448812239188
Fth1	0.009769290492613861
Uhmk1	0.00952604184687047
Gm42418	0.00924641196582185
C4a	0.009100270005404377
C1qa	0.009099011087118573
Pkm	0.00899043077824441
Epn1	0.008983906028464125
Sparc	0.008649561095363864
Stk25	0.008615308003146051
Cst3	0.00837891124205924
Tmsb10	0.008053526900020362
Gm3511	0.00791383573478501
Trim2	0.007851336874952207
Plp1	0.00769352719618113
Tusc3	0.007639533110355808
Apod	0.0075248919007567935
Fcrls	0.007377554659972609
Arhgap5	0.007305146192479546
Lrrc17	0.007274522291806799
Gap43	0.007253953942664406
Plekhb1	0.0072489491022513656
Ahi1	0.007035332708955118
Kcna2	0.006998347529088557
Camk2n1	0.006996540225317193
Clu	0.006955325703990412
mt-Tc	0.0069439308340192105
Glo1	0.006905323541436337
Ube2r2	0.006787334078999146
Elavl4	0.006677394760563479
Nap1l5	0.006616179520635607
mt-Nd6	0.0066095295777465115
Ckb	0.0064717715200693655
Purb	0.006356087762534143
Nrsn1	0.006311373691816317
C1qb	0.006311009558425512
Psmb7	0.006258968098697462
Stmn1	0.006237957682476289
Hsp90aa1	0.006208675959867585
Eef1a2	0.006208256922476883
6330403K07Rik	0.006149946561574435
Ftl1	0.0061478821476099905
B630019K06Rik	0.00611692658268586
Gprasp1	0.00611606823098734
mt-Rnr1	0.006086354727956742
Psap	0.006043227517970941
Gm13341	0.006040441445195425
Pgrmc1	0.006022499243243332
Rtn1	0.006020962319113349
Fgf13	0.005974347158894381
Sez6	0.005957136459297438
mt-Th	0.005928844011681559
mt-Tl2	0.005891940366805668
Lyz2	0.005875107594042201
Csf1r	0.005826655222672634
Cplx1	0.005808098136359691
Supt7l	0.005798900096732804
Marcks	0.005787961723293949
mt-Te	0.005751633308069532
Nsmf	0.005751076147954517
Eno2	0.005729585338515853
Lmo4	0.005725415900831447
Gprasp2	0.005724361645060942
Hcn2	0.00560745113253911
mt-Tm	0.005597364636926376
mt-Co2	0.005534323629975274
mt-Nd1	0.00553315662027016
Ndn	0.005532925932557279
H2-D1	0.0055321543086727
Ldhb	0.005524992627338288
Cd9	0.005515305154680612
Grina	0.005508657086147258
Fxyd6	0.00549922031494598
Resp18	0.005475166874261546
Pvalb	0.00545214298365274
Tceal1	0.005448906672198239
Cox4i1	0.0054033571299224505
Basp1	0.0053782351934988926
Plppr4	0.005352936763583268
Gm11410	0.005352331314186529
Gm12155	0.005340548639704934
C1qc	0.005290925229538326
Rn18s-rs5	0.00529064125179319
mt-Tf	0.0052859609205731925
Trf	0.005285406852237955
RP23-269H21.1	0.005283151338991857
S100b	0.005276311082213137
Grn	0.005247826504210082
Qdpr	0.00522710640128496
Pip5k1a	0.005216263651731948
Rpl22l1	0.005162595810393382
Cbln2	0.005055807754983349
mt-Ta	0.005055013610774434
Scn1b	0.005043477124565728
Hexa	0.005040137955939299
Serpina3n	0.005013485302077119
Lgi3	0.005006782455811668
Scrt1	0.004991960345713436
mt-Tp	0.004926587859990332
C4b	0.004920104034294091
Mpeg1	0.004912379745430535
Slc46a3	0.004880275531889683
Ankrd13c	0.004786558478883577
Ctsa	0.004765398271171764
Dnm1	0.004759698006296377
Gm10059	0.004727066673719698
Nefh	0.004693773509695694
Lag3	0.004661681213285927
Ctsz	0.00463198979943629
Gm20721	0.004588898070754393
Laptm5	0.004580168071972086
Celf4	0.004525307578398311
mt-Tv	0.004477240259688255
mt-Tn	0.004436424958882724
Vgf	0.004430835967593089
Ly86	0.004418656406649526
Gm7618	0.004268144107741895
mt-Atp8	0.0042347221793301955
mt-Tl1	0.004190933886549676
Zcchc12	0.004188670492603791
Itgb5	0.003903431949939037
Cd14	0.0037841711201049835
Cbln4	0.003633318338779705
Fcer1g	0.003445429599660118
Vsir	0.0032480346825902074
Gpnmb	0.003188918754596916
Zdbf2	0.0031863250851693558
Ccl6	0.003129726449784413
Olfml3	0.0030795697593016995
Cd68	0.0029287807738451197
Cyba	0.0027808526741555976
Fcgr3	0.0026394398207067456
Ctxn3	0.002624916156447873
Spp1	0.0023893813587147574
Cd52	0.00231845116704333
Cd74	0.0020005543189400062
Clec7a	0.0018871191932444088
Itgax	0.0011051415102736365
