gene	importance
Ctsd	0.0271461825780906
Cst7	0.021656651731939175
Cst3	0.016427554264812946
Gfap	0.014590751449077774
Tyrobp	0.013919604436265094
C4b	0.010413384848059622
mt-Rnr2	0.010247621441153749
mt-Rnr1	0.008853750914676549
Trem2	0.007656235404660906
B2m	0.007331574572861421
Ctss	0.007056381800405265
Gm42418	0.006405547514889476
Hexb	0.0057351074753859005
Gm20594	0.0055366608130422495
Mbp	0.005325091598322763
Camk2n1	0.005266153593235679
Camk2a	0.0051565215218649365
Gm26917	0.004942975408674551
Mobp	0.004511056904684392
mt-Tf	0.0044504140532513016
Ctsb	0.004350515156800912
Fth1	0.004227172985108246
Mef2c	0.004171945778717509
Plekhb1	0.004070290236265858
C4a	0.004069484045095354
Snhg11	0.0039440365690815915
Ift46	0.003908418950106565
Apoe	0.003903817319771739
Chn1	0.003737787866605751
C1qa	0.003715342372263025
Adcy1	0.0037028601657538747
mt-Tl1	0.003685625283654422
Plp1	0.0036743437344752042
Nrgn	0.003663986097732616
mt-Co3	0.0036485406863403036
Arpp19	0.0036265118142763753
Gap43	0.0036209451761427
Nov	0.0036102078554876784
Nap1l5	0.003601848194349735
Kif5a	0.0035795360288225215
Trf	0.003579524084256303
Gm10925	0.00355478332277724
Gm45212	0.003494878656634918
Tubb4a	0.0034917162413703596
Nnat	0.0034892004192222936
Lyz2	0.0034663845243990995
Ddn	0.0034603744792649875
mt-Tc	0.0034353279005441906
Sez6	0.0034344867584026034
Tmsb4x	0.003432097264990805
Supt7l	0.0034243526273644103
Nptxr	0.003381615888278905
Gm11410	0.003376209916359093
C1qb	0.0033706209787371273
Ckb	0.003363515381990204
Gpm6a	0.003347789477813664
RP23-269H21.1	0.0033358910822567913
Ndufa4	0.0033261811750819174
Sparc	0.0032893103766441925
Tspan7	0.0032732632777423675
Gda	0.003273149240666938
Cck	0.0032574308562069764
Olfm1	0.003239952946772646
Gria3	0.003233588899403662
Cplx2	0.0032329693884841095
Ttr	0.003212460184141094
mt-Tm	0.0032063430811345357
S100b	0.0031800632146636596
Slc6a11	0.0031623792611140517
Sirpa	0.003141108320748878
mt-Nd1	0.0031361152109103782
Gprasp1	0.00313470108841157
Npc2	0.003117559941080112
Dlgap1	0.003093829403036804
Lars2	0.0030891684845397852
Calm2	0.003083548442696893
Enpp2	0.0030795340831525843
Sv2b	0.003078971000452684
Calm1	0.00307439380081849
Timp2	0.003066827732966712
Gm13340	0.003065654517013462
Ndrg2	0.003049999497117758
Selenow	0.0030311950815123854
Sept7	0.0030275533492801735
Galnt16	0.00301766692460889
Arf3	0.003013240066703542
App	0.0030080045004693416
Cldn11	0.0029808309036787515
Syt1	0.0029775400500228334
mt-Co2	0.002968222490391131
Malat1	0.0029583260926308056
Gm29216	0.0029540432507109988
Rpl22l1	0.002952002352842936
mt-Tp	0.002932232883218535
Apod	0.00292228006883341
Lrrc17	0.0029213925509877993
Syt11	0.0029133715078770613
Ldhb	0.002911990435296934
Emc10	0.0029110295343590577
Rapgef4	0.0029097407407477054
Abca2	0.002908368187278529
Pcp4	0.0028513209708276688
Gm20721	0.002826141152858599
Rps28	0.0028197335528238735
Podxl2	0.002813726481056673
Pip5k1a	0.002813490876880514
Rpl41	0.0027994171434812575
Slc17a7	0.002797700404625117
Gm28438	0.002793948437096774
Cnp	0.0027907816970544185
Apbb1	0.0027867700878505537
Sncb	0.0027809247304283933
Fau	0.0027774458853302934
Zbtb20	0.0027773317434606863
mt-Ta	0.0027679055704314588
Ahi1	0.0027556864005060418
Cabp1	0.0027511975218024124
Ywhab	0.002739571001463812
Gng3	0.0027391691744777357
Atxn7l3b	0.0027375811768068858
mt-Tn	0.002730992749221465
Grina	0.0027307364491456843
Pkm	0.002728801454100956
C1qc	0.002727772876762939
Csf1r	0.002723386249673202
Cacng3	0.0027158519071975966
Qdpr	0.002710081187184522
mt-Tv	0.0027018091629827682
Osbpl1a	0.0027015901199081557
RP23-70B19.5	0.0026899803350540425
Khdrbs3	0.002685376213211708
Serinc1	0.0026817183089308987
Snap25	0.002680515385598981
Cryab	0.00267777894646153
mt-Cytb	0.002676000946594994
Gm28437	0.002674604031493259
mt-Nd3	0.002665117651752196
mt-Nd4	0.0026614993126916927
Prnp	0.002660996900126327
1110008P14Rik	0.002651064726894902
Stmn2	0.0026491249194807477
Clstn1	0.0026473611590482333
Hpcal4	0.002645419968159652
mt-Atp8	0.002645032162117619
Cspg5	0.0026405936767685554
Pld3	0.002634658543811334
mt-Tl2	0.002630329954958625
Csrp1	0.0026294210852740854
mt-Tw	0.002616450909563448
Itm2b	0.0026146044599893985
mt-Tr	0.002610527034424103
Clu	0.0026003761581309794
Scrt1	0.002599711913778571
Gm28661	0.0025934334113607606
Stmn1	0.0025896338323486675
Uqcr11	0.0025862650473412775
Sirt2	0.0025811007643507383
mt-Nd2	0.002580817221988051
mt-Atp6	0.0025763294510996702
Calm3	0.002561036266730189
Ap1s1	0.0025562645343649355
Cplx1	0.002555004475289703
Rtn1	0.0025510620406024695
mt-Nd6	0.002550062295514278
Nsg2	0.002544099928268542
Cd9	0.002540034360017624
Ctsa	0.0025317674720892317
Atp1a1	0.002527948059222857
Purb	0.0025200950339241625
Nptn	0.0025129934923801816
Syn2	0.0025120775933309726
Ywhah	0.0024939288293119688
Pura	0.002492542514516122
Ncdn	0.002490737198924623
Gm7808	0.0024745524602063267
Cyp46a1	0.002470717958800073
Grin1	0.0024695113376948107
Cox4i1	0.0024669230498925287
Atp6v1c1	0.0024643655971953527
mt-Ts2	0.002462320042540413
Canx	0.002448078183393466
Gm12155	0.0024474249277387002
Lamp1	0.002443877176401025
Cpe	0.002429691128920821
Syn1	0.002429299711788765
Psap	0.002421651374350523
mt-Tt	0.0024199572881166975
Tuba1a	0.002414125635494741
Cox6a1	0.00241401596954794
Ptgds	0.002412503504931433
Ptprd	0.0024095751421489525
mt-Te	0.00240788771085796
Prdx6	0.0024010735128325474
Rpl38	0.002390471953332749
Ctsl	0.0023872694872989764
Ppp3ca	0.002386909972031848
Atp6v0b	0.0023824767823496483
Rpl28-ps3	0.0023822442476665083
Atp1b1	0.002381872515081909
Snx10	0.002380734798611921
Dlgap3	0.0023780951218287712
Gm11512	0.0023776526140265567
Ccl6	0.0023774236579094258
Bin1	0.0023738277662167773
Mpeg1	0.0023702704293841166
Uqcrc1	0.002368235513758969
Gm13341	0.0023652854369878465
Dnm1	0.0023615515383957715
Stmn4	0.0023614096259236507
mt-Nd4l	0.0023604554255837813
Cox6c	0.002360145768030358
Fkbp1a	0.00235784952228927
Calr	0.0023572111169202084
Lpl	0.0023517605028043845
Scd2	0.002343322301590993
mt-Co1	0.002342422731216718
Tpi1	0.0023419058565390376
Rn18s-rs5	0.0023412887793877683
Nme7	0.0023362157406940694
Timm22	0.002335791288642148
Ly86	0.0023284547526790673
Phf24	0.002327465325053132
Cox8a	0.0023272051251572866
Mal	0.0023264804247286486
Ptprs	0.00232465618946306
Aplp1	0.002324268269919006
Mag	0.0023199009122872806
Actg1	0.002313806067546141
Mt3	0.002311727178284306
Dctn2	0.002299582668835881
Gpr34	0.002299379749981087
Capns1	0.0022969491862946624
Car2	0.0022921713589272117
Gabbr1	0.002280844184748578
Ubb	0.002274659371757842
Gm10076	0.0022735836751436337
mt-Th	0.002272252301831515
Rplp1	0.0022714040153315206
Ywhaz	0.0022639463200691684
Scn1b	0.002257232034489873
Hsp90aa1	0.002250607905084944
Atp6v0d1	0.002245784064643278
Aco2	0.002241661144786121
Cox7a2	0.002241223430320887
Ndrg4	0.0022411925728249983
Syngr1	0.002239779333820366
Gm7899	0.0022370036954273633
Hexa	0.002236762502421396
Rpl18a	0.0022357989102903975
Cd63	0.002232975129269194
Enc1	0.0022290236546022935
Gnas	0.0022237266426352775
Tubb2a	0.0022187196129037417
Uchl1	0.0022161249348491294
Thy1	0.0022157055861909657
Pcsk1n	0.002209207377859184
Itm2c	0.0022034000697101503
Arhgap5	0.002199994998235777
Cfl1	0.0021977732585309277
Slc4a4	0.002193374744927055
Pip5k1c	0.0021865447419622233
Chchd2	0.0021850817745806723
Rtn3	0.0021822894743635302
Slc22a17	0.0021819005219305553
Atp5b	0.002175432506420324
Ctxn1	0.00217369014616075
Hspa8	0.002167427655884613
Gm13339	0.0021624985572430222
Mdh1	0.0021593539681508157
Mtfp1	0.0021480315798204017
Gm12643	0.0021444666291307213
Aldoa	0.002144000474697053
Ctsz	0.0021423196436788183
Vps8	0.002141363469969959
Erdr1	0.00212797760744842
Fcrls	0.002124279304608078
